Area,Bedrooms,Bathrooms,Floors,Age,Parking,City,HasGarden,HasPool,Furnished,DistanceToCenter_km,CrimeIndex,SchoolScore,Price
213.0,3.0,4.0,3.0,7.0,3.0,Mashhad,0.0,1.0,0.0,29.5,8.3,7.9,269683
98.0,1.0,1.0,2.0,,2.0,Shiraz,0.0,0.0,0.0,10.3,3.0,4.6,100000
48.0,1.0,1.0,2.0,32.0,3.0,Tehran,1.0,0.0,,2.9,,4.7,100000
92.0,1.0,1.0,4.0,31.0,2.0,Shiraz,0.0,0.0,1.0,,4.5,5.9,100000
267.0,6.0,5.0,3.0,37.0,1.0,Shiraz,0.0,0.0,0.0,1.6,7.0,5.0,391448
300.0,4.0,5.0,3.0,7.0,,Isfahan,1.0,0.0,0.0,1.7,3.9,8.7,626904
377.0,7.0,5.0,1.0,16.0,3.0,Shiraz,1.0,0.0,0.0,28.8,9.2,,572687
356.0,7.0,5.0,4.0,10.0,0.0,Shiraz,0.0,0.0,1.0,16.1,2.4,6.2,472620
221.0,5.0,5.0,4.0,43.0,1.0,Rasht,1.0,0.0,1.0,31.0,5.1,5.2,277548
155.0,3.0,2.0,1.0,40.0,0.0,Shiraz,0.0,0.0,0.0,17.9,2.3,8.0,197149
393.0,6.0,5.0,3.0,43.0,1.0,Isfahan,1.0,0.0,1.0,1.3,2.0,7.1,603415
,6.0,5.0,4.0,2.0,0.0,Rasht,1.0,1.0,0.0,13.6,2.1,4.9,573761
110.0,2.0,2.0,2.0,17.0,1.0,Qom,0.0,0.0,1.0,31.9,4.8,8.8,100000
111.0,1.0,1.0,3.0,31.0,1.0,Mashhad,1.0,0.0,1.0,13.3,3.0,6.2,153511
63.0,2.0,2.0,4.0,40.0,2.0,Mashhad,0.0,0.0,1.0,28.9,7.4,7.2,100000
211.0,4.0,4.0,1.0,36.0,0.0,Rasht,0.0,0.0,1.0,2.5,7.5,7.9,372554
243.0,4.0,5.0,4.0,29.0,3.0,Karaj,0.0,0.0,0.0,21.6,7.8,7.9,299442
366.0,6.0,5.0,2.0,27.0,3.0,Karaj,1.0,1.0,,11.1,,5.4,631076
276.0,5.0,5.0,2.0,,1.0,Shiraz,0.0,0.0,0.0,15.2,3.0,6.4,415754
217.0,3.0,4.0,2.0,38.0,2.0,Tabriz,0.0,0.0,1.0,8.2,8.0,4.5,120966
94.0,2.0,1.0,2.0,24.0,3.0,Qom,1.0,0.0,1.0,26.5,9.4,9.9,100000
203.0,5.0,4.0,4.0,19.0,1.0,Rasht,0.0,0.0,0.0,11.4,7.0,9.2,313774
174.0,4.0,4.0,1.0,15.0,3.0,Isfahan,0.0,0.0,0.0,22.8,7.6,4.2,115084
136.0,1.0,2.0,3.0,40.0,1.0,Mashhad,1.0,0.0,1.0,10.6,8.6,6.5,153560
100.0,2.0,2.0,3.0,45.0,0.0,Tehran,1.0,1.0,1.0,4.3,5.2,7.8,245920
67.0,2.0,2.0,1.0,5.0,2.0,Shiraz,0.0,1.0,1.0,22.9,8.6,9.0,207436
420.0,7.0,5.0,3.0,21.0,0.0,,1.0,0.0,0.0,0.6,1.7,6.6,587443
229.0,3.0,4.0,2.0,37.0,3.0,Shiraz,0.0,1.0,1.0,13.5,7.3,7.7,418811
239.0,,4.0,1.0,41.0,0.0,Qom,0.0,0.0,1.0,9.7,5.8,7.7,231742
291.0,6.0,5.0,1.0,35.0,1.0,Tabriz,1.0,1.0,0.0,18.8,5.9,7.2,426937
351.0,5.0,5.0,3.0,12.0,3.0,Isfahan,1.0,0.0,0.0,3.1,5.7,8.1,692065
200.0,3.0,4.0,3.0,37.0,3.0,Mashhad,0.0,1.0,0.0,21.5,5.7,9.9,302561
340.0,6.0,5.0,1.0,8.0,1.0,Shiraz,1.0,0.0,0.0,11.2,6.7,,490867
54.0,1.0,1.0,4.0,31.0,,Rasht,0.0,0.0,1.0,27.8,4.1,7.6,100000
256.0,4.0,4.0,4.0,2.0,0.0,Rasht,0.0,0.0,1.0,4.5,3.7,6.2,416481
49.0,1.0,2.0,4.0,4.0,1.0,Tabriz,0.0,1.0,0.0,30.1,3.3,5.5,100000
79.0,2.0,1.0,2.0,41.0,3.0,Tabriz,0.0,0.0,0.0,23.1,1.2,5.0,100000
354.0,7.0,5.0,1.0,39.0,3.0,Tabriz,0.0,0.0,0.0,21.9,4.2,9.5,416809
153.0,2.0,1.0,1.0,33.0,,Qom,0.0,0.0,0.0,,8.2,8.0,100000
107.0,1.0,1.0,4.0,29.0,1.0,Isfahan,0.0,0.0,0.0,5.2,5.0,9.2,100000
368.0,6.0,5.0,1.0,0.0,3.0,Shiraz,0.0,0.0,0.0,27.0,8.4,7.2,393619
64.0,1.0,2.0,4.0,33.0,,Mashhad,0.0,,1.0,12.3,4.8,9.5,134942
237.0,5.0,5.0,3.0,9.0,1.0,Shiraz,,0.0,0.0,28.8,9.7,5.9,205026
317.0,5.0,5.0,2.0,32.0,1.0,Karaj,1.0,1.0,0.0,20.5,2.6,4.9,481744
377.0,6.0,5.0,1.0,17.0,2.0,Mashhad,0.0,0.0,0.0,3.3,2.1,9.0,656254
406.0,6.0,5.0,1.0,18.0,2.0,,1.0,0.0,1.0,24.6,10.0,6.7,805333
217.0,5.0,5.0,3.0,1.0,3.0,Tehran,0.0,0.0,1.0,31.3,3.1,9.7,551731
199.0,3.0,3.0,1.0,13.0,0.0,Tehran,0.0,1.0,0.0,4.4,6.5,7.1,469692
389.0,6.0,5.0,3.0,32.0,2.0,Tehran,0.0,0.0,0.0,12.9,1.4,4.7,725244
73.0,1.0,1.0,3.0,29.0,3.0,Tehran,0.0,0.0,0.0,19.2,2.4,5.3,100000
199.0,3.0,4.0,2.0,7.0,3.0,Isfahan,0.0,0.0,1.0,29.7,3.2,4.8,264052
49.0,2.0,3.0,3.0,5.0,2.0,Qom,0.0,0.0,0.0,10.9,4.5,7.9,100000
58.0,2.0,2.0,3.0,31.0,1.0,Tehran,1.0,1.0,0.0,8.3,5.0,8.3,206500
374.0,7.0,5.0,1.0,25.0,1.0,Isfahan,1.0,0.0,0.0,9.7,4.4,8.1,586898
218.0,4.0,4.0,3.0,15.0,3.0,Karaj,0.0,1.0,1.0,2.5,6.9,8.0,581505
162.0,4.0,4.0,2.0,38.0,3.0,Shiraz,0.0,0.0,1.0,25.9,8.3,4.6,100000
162.0,3.0,3.0,2.0,33.0,1.0,Mashhad,1.0,0.0,0.0,20.7,2.3,7.4,239809
340.0,6.0,5.0,3.0,44.0,1.0,Karaj,,0.0,0.0,16.1,1.9,5.6,549866
274.0,4.0,5.0,1.0,30.0,3.0,Isfahan,1.0,0.0,1.0,32.8,7.7,9.0,170180
148.0,2.0,3.0,1.0,30.0,1.0,Isfahan,1.0,,0.0,7.9,2.5,4.7,197673
268.0,4.0,3.0,4.0,37.0,2.0,Rasht,0.0,0.0,0.0,16.0,7.4,9.8,227877
380.0,6.0,5.0,1.0,3.0,0.0,Isfahan,1.0,0.0,0.0,26.0,5.6,5.8,514977
300.0,6.0,5.0,3.0,13.0,3.0,Qom,1.0,0.0,0.0,27.9,9.9,5.3,247717
198.0,5.0,5.0,2.0,19.0,3.0,Tehran,1.0,0.0,0.0,4.4,1.8,5.2,474484
,6.0,5.0,2.0,8.0,1.0,Mashhad,0.0,0.0,1.0,31.0,6.0,5.8,491504
403.0,7.0,5.0,3.0,11.0,1.0,Tabriz,0.0,0.0,0.0,30.4,7.1,6.3,393115
155.0,4.0,4.0,2.0,31.0,0.0,Karaj,0.0,0.0,0.0,,2.7,5.9,100000
348.0,6.0,5.0,1.0,3.0,2.0,Qom,0.0,0.0,0.0,8.0,6.5,9.7,508173
184.0,2.0,2.0,4.0,23.0,1.0,Rasht,0.0,0.0,1.0,34.5,1.8,9.4,100000
368.0,7.0,5.0,4.0,6.0,0.0,Mashhad,1.0,1.0,0.0,18.4,6.0,9.4,748400
184.0,2.0,3.0,2.0,21.0,0.0,Shiraz,0.0,0.0,0.0,33.0,9.2,5.1,100000
293.0,4.0,4.0,3.0,44.0,3.0,Shiraz,0.0,0.0,0.0,17.2,4.4,7.8,367019
127.0,1.0,1.0,3.0,13.0,,Shiraz,1.0,0.0,1.0,5.8,4.0,4.9,213818
307.0,5.0,5.0,2.0,14.0,1.0,Tehran,1.0,0.0,1.0,12.8,8.6,4.5,723074
279.0,4.0,3.0,2.0,0.0,3.0,Mashhad,1.0,1.0,,7.5,6.7,7.4,578332
93.0,1.0,2.0,4.0,20.0,0.0,Isfahan,1.0,0.0,1.0,27.2,9.2,8.3,100000
379.0,6.0,5.0,4.0,4.0,1.0,Shiraz,0.0,0.0,1.0,18.5,4.4,6.6,502150
266.0,6.0,5.0,2.0,7.0,0.0,Isfahan,0.0,0.0,0.0,9.5,,4.2,377171
297.0,5.0,5.0,3.0,15.0,2.0,Mashhad,0.0,0.0,0.0,27.6,7.4,8.0,443350
250.0,4.0,4.0,1.0,11.0,0.0,Tehran,1.0,0.0,1.0,23.4,9.6,5.1,433117
240.0,3.0,3.0,1.0,6.0,3.0,Mashhad,1.0,0.0,0.0,23.7,7.6,5.4,266084
280.0,4.0,4.0,3.0,23.0,0.0,Rasht,0.0,0.0,,30.8,8.6,4.6,180520
,1.0,1.0,4.0,27.0,3.0,Karaj,1.0,0.0,1.0,13.1,9.4,8.8,150213
127.0,3.0,3.0,2.0,10.0,3.0,Tehran,1.0,0.0,1.0,0.8,9.4,9.9,378653
407.0,6.0,,4.0,19.0,2.0,Rasht,0.0,0.0,1.0,23.7,,7.6,534546
343.0,5.0,5.0,4.0,23.0,2.0,Qom,0.0,0.0,0.0,33.8,5.1,5.7,260277
382.0,6.0,5.0,3.0,14.0,2.0,Qom,0.0,0.0,1.0,8.1,4.8,8.2,497069
211.0,5.0,5.0,3.0,38.0,0.0,Mashhad,0.0,0.0,0.0,21.3,1.0,6.2,321885
284.0,6.0,5.0,3.0,9.0,1.0,Shiraz,0.0,0.0,1.0,17.4,8.5,9.1,423283
305.0,7.0,5.0,2.0,6.0,3.0,Shiraz,0.0,1.0,1.0,22.8,3.7,7.1,627035
211.0,5.0,5.0,3.0,26.0,3.0,Rasht,,0.0,1.0,12.3,2.7,6.4,295707
,1.0,1.0,1.0,39.0,2.0,Rasht,0.0,0.0,0.0,19.2,2.2,6.7,100000
172.0,2.0,1.0,1.0,37.0,2.0,Mashhad,0.0,0.0,0.0,27.3,8.8,4.7,100000
312.0,6.0,5.0,1.0,40.0,2.0,Isfahan,0.0,1.0,1.0,5.4,1.9,10.0,589047
364.0,6.0,5.0,1.0,7.0,1.0,Tabriz,1.0,0.0,0.0,18.4,7.0,7.0,469980
272.0,5.0,5.0,4.0,7.0,0.0,Rasht,0.0,0.0,0.0,14.3,7.8,,289679
404.0,7.0,5.0,1.0,1.0,1.0,Mashhad,1.0,0.0,1.0,22.4,3.9,6.3,637960
163.0,4.0,4.0,4.0,7.0,1.0,Karaj,0.0,0.0,1.0,4.2,9.9,4.9,354642
86.0,1.0,2.0,2.0,3.0,2.0,Tehran,0.0,0.0,0.0,7.2,4.7,8.9,240911
69.0,1.0,2.0,,9.0,2.0,Karaj,1.0,0.0,0.0,28.8,2.5,4.8,100000
327.0,7.0,5.0,2.0,24.0,3.0,Shiraz,1.0,0.0,1.0,33.1,8.4,4.1,311039
54.0,1.0,1.0,4.0,35.0,1.0,Shiraz,1.0,0.0,0.0,11.6,5.0,4.7,100000
378.0,6.0,5.0,1.0,31.0,0.0,,1.0,0.0,1.0,20.4,6.8,7.2,235998
53.0,1.0,1.0,,22.0,0.0,Rasht,0.0,0.0,0.0,5.9,4.8,9.6,100000
272.0,5.0,4.0,2.0,33.0,3.0,Tabriz,0.0,1.0,1.0,15.2,1.1,4.0,384223
294.0,6.0,5.0,4.0,21.0,0.0,Tabriz,0.0,0.0,1.0,26.3,2.5,6.2,365668
294.0,6.0,5.0,1.0,29.0,3.0,Karaj,1.0,1.0,0.0,22.6,8.1,8.9,512947
297.0,6.0,5.0,2.0,40.0,3.0,Isfahan,0.0,1.0,1.0,31.7,2.5,6.7,413519
73.0,1.0,1.0,1.0,15.0,3.0,Mashhad,0.0,0.0,0.0,7.1,6.6,4.5,100000
417.0,7.0,5.0,3.0,43.0,,Qom,1.0,0.0,0.0,11.3,9.5,9.3,418661
299.0,5.0,5.0,3.0,39.0,3.0,Rasht,0.0,,1.0,3.8,6.3,5.9,374497
300.0,5.0,5.0,3.0,1.0,1.0,Mashhad,0.0,0.0,1.0,11.3,9.3,9.8,536517
190.0,3.0,,2.0,21.0,2.0,Tehran,0.0,0.0,0.0,23.9,4.3,6.3,362675
336.0,7.0,5.0,4.0,28.0,1.0,Qom,0.0,0.0,1.0,23.6,3.5,5.6,379946
81.0,2.0,3.0,2.0,13.0,1.0,Rasht,0.0,0.0,1.0,11.5,7.5,8.1,166953
78.0,1.0,2.0,1.0,25.0,1.0,Karaj,0.0,0.0,1.0,34.9,5.1,4.1,100000
378.0,7.0,5.0,1.0,9.0,2.0,Qom,1.0,0.0,0.0,28.3,,5.3,476071
76.0,1.0,2.0,4.0,29.0,1.0,Shiraz,1.0,1.0,0.0,26.8,2.8,7.4,100000
387.0,7.0,5.0,1.0,22.0,3.0,Mashhad,,0.0,0.0,28.6,8.5,9.0,474999
191.0,2.0,3.0,3.0,4.0,1.0,,0.0,0.0,0.0,34.7,8.7,4.5,206594
338.0,5.0,5.0,3.0,31.0,3.0,Mashhad,1.0,0.0,0.0,5.0,2.1,7.7,622393
90.0,3.0,2.0,2.0,37.0,2.0,Qom,0.0,1.0,1.0,8.5,,6.5,213735
251.0,5.0,5.0,4.0,1.0,1.0,Shiraz,0.0,1.0,1.0,0.6,7.0,9.7,664126
155.0,3.0,2.0,4.0,42.0,3.0,Shiraz,1.0,0.0,0.0,21.4,5.6,10.0,174780
126.0,2.0,1.0,1.0,17.0,1.0,Qom,0.0,0.0,1.0,33.1,3.8,5.4,100000
276.0,6.0,5.0,3.0,45.0,0.0,Mashhad,0.0,0.0,1.0,5.1,1.1,5.9,506155
216.0,5.0,5.0,1.0,30.0,,Qom,0.0,0.0,0.0,14.9,3.1,5.9,256505
249.0,4.0,4.0,2.0,41.0,0.0,Mashhad,0.0,0.0,1.0,4.9,1.8,6.3,431589
119.0,3.0,2.0,1.0,19.0,2.0,Rasht,1.0,0.0,0.0,22.0,5.2,9.0,128688
95.0,3.0,3.0,3.0,31.0,0.0,Isfahan,1.0,0.0,0.0,2.1,1.5,5.8,144047
328.0,6.0,5.0,1.0,33.0,3.0,Mashhad,1.0,0.0,1.0,21.5,7.7,6.4,376982
261.0,5.0,5.0,4.0,16.0,0.0,Rasht,1.0,0.0,1.0,20.0,1.7,7.4,453658
335.0,6.0,5.0,3.0,38.0,1.0,Mashhad,0.0,0.0,0.0,23.6,7.9,9.9,476387
246.0,4.0,5.0,4.0,32.0,3.0,Mashhad,0.0,0.0,0.0,19.5,8.7,8.3,210459
245.0,3.0,3.0,4.0,19.0,2.0,Tabriz,1.0,0.0,1.0,16.9,6.1,8.9,343528
46.0,1.0,1.0,1.0,14.0,3.0,Qom,1.0,0.0,1.0,34.0,5.0,8.8,100000
229.0,3.0,3.0,3.0,9.0,0.0,Rasht,,0.0,0.0,2.8,2.4,8.8,260020
367.0,7.0,5.0,3.0,19.0,2.0,Shiraz,0.0,0.0,1.0,23.5,7.8,8.7,486990
244.0,4.0,5.0,2.0,7.0,3.0,Shiraz,1.0,0.0,0.0,32.8,8.8,7.0,195324
237.0,3.0,4.0,2.0,,,Tabriz,0.0,1.0,0.0,30.0,2.7,8.8,352669
,6.0,5.0,3.0,41.0,0.0,Karaj,1.0,0.0,1.0,17.0,9.1,4.3,443421
200.0,3.0,3.0,4.0,9.0,1.0,Qom,1.0,0.0,1.0,18.5,,7.7,293288
140.0,4.0,4.0,4.0,36.0,1.0,Tabriz,0.0,1.0,1.0,26.4,1.9,5.5,170952
395.0,7.0,5.0,1.0,18.0,2.0,Qom,0.0,0.0,0.0,19.0,6.2,8.2,451541
366.0,7.0,5.0,2.0,38.0,2.0,Qom,0.0,0.0,,10.0,4.7,7.1,400668
272.0,5.0,5.0,3.0,1.0,1.0,Isfahan,1.0,0.0,1.0,31.6,4.8,5.4,317633
57.0,2.0,2.0,3.0,28.0,2.0,Isfahan,1.0,0.0,0.0,18.1,1.2,9.3,100000
282.0,5.0,5.0,2.0,41.0,0.0,Rasht,1.0,0.0,0.0,17.1,4.7,4.8,278862
101.0,1.0,1.0,2.0,34.0,0.0,Tehran,0.0,0.0,1.0,22.4,3.3,,130849
147.0,3.0,3.0,2.0,8.0,3.0,Tabriz,1.0,0.0,0.0,30.4,3.5,9.0,164562
417.0,7.0,5.0,4.0,42.0,2.0,Rasht,0.0,0.0,0.0,25.9,2.7,5.0,399554
273.0,,5.0,2.0,33.0,2.0,,0.0,0.0,1.0,24.9,3.5,5.0,214030
60.0,1.0,,4.0,32.0,3.0,Shiraz,1.0,0.0,0.0,20.2,8.9,5.0,100000
73.0,1.0,1.0,3.0,14.0,3.0,Rasht,1.0,0.0,0.0,17.0,4.2,6.5,100000
65.0,1.0,2.0,1.0,0.0,0.0,Qom,1.0,0.0,1.0,19.6,4.7,7.7,100000
207.0,4.0,4.0,4.0,16.0,2.0,Karaj,1.0,0.0,1.0,29.0,4.6,8.6,340992
141.0,3.0,3.0,1.0,41.0,0.0,Shiraz,0.0,0.0,0.0,17.0,4.7,4.0,100000
110.0,1.0,2.0,2.0,2.0,3.0,Tehran,0.0,1.0,0.0,30.9,4.1,8.4,367542
163.0,4.0,3.0,1.0,37.0,1.0,Karaj,0.0,0.0,1.0,6.5,3.2,6.6,279174
131.0,3.0,2.0,1.0,21.0,0.0,Rasht,1.0,0.0,0.0,0.6,8.0,7.8,188197
264.0,5.0,5.0,3.0,13.0,,Isfahan,,0.0,0.0,33.9,1.9,5.1,256379
252.0,4.0,5.0,2.0,43.0,1.0,Karaj,1.0,0.0,1.0,34.0,7.9,7.6,230706
205.0,3.0,2.0,3.0,40.0,1.0,Tabriz,1.0,0.0,1.0,23.2,4.7,8.7,165610
169.0,3.0,2.0,2.0,23.0,3.0,Karaj,0.0,0.0,0.0,34.4,,8.7,172734
188.0,,3.0,2.0,32.0,3.0,Mashhad,0.0,0.0,0.0,24.1,7.9,7.2,100000
297.0,5.0,5.0,3.0,40.0,3.0,Rasht,,,0.0,25.0,3.0,5.2,311887
318.0,6.0,5.0,3.0,0.0,3.0,Shiraz,0.0,0.0,1.0,18.8,4.8,7.8,587073
375.0,7.0,5.0,3.0,44.0,1.0,Tabriz,0.0,0.0,1.0,25.9,1.3,5.3,334221
388.0,7.0,5.0,4.0,43.0,2.0,Shiraz,1.0,0.0,1.0,32.1,1.6,4.5,448368
184.0,3.0,3.0,1.0,41.0,1.0,,0.0,0.0,0.0,6.9,5.1,7.1,160491
55.0,1.0,1.0,4.0,12.0,2.0,Tehran,1.0,0.0,0.0,28.8,5.5,5.6,100000
412.0,6.0,5.0,2.0,23.0,2.0,Mashhad,0.0,0.0,0.0,18.9,2.7,7.3,546610
64.0,,1.0,2.0,2.0,0.0,Shiraz,1.0,0.0,0.0,9.9,4.8,7.6,110308
261.0,5.0,5.0,4.0,9.0,1.0,Isfahan,1.0,0.0,1.0,13.1,1.1,5.8,409077
179.0,4.0,4.0,1.0,14.0,0.0,Rasht,1.0,1.0,0.0,1.5,7.5,8.6,327355
318.0,7.0,5.0,4.0,4.0,2.0,Tabriz,0.0,0.0,0.0,30.1,5.5,8.1,475401
400.0,7.0,,2.0,30.0,2.0,Tabriz,0.0,0.0,0.0,31.7,9.7,9.8,392724
60.0,1.0,1.0,4.0,7.0,2.0,Karaj,1.0,0.0,0.0,1.4,7.4,6.0,229080
184.0,4.0,3.0,2.0,38.0,3.0,Tehran,1.0,0.0,1.0,23.1,2.4,4.2,331997
72.0,1.0,1.0,4.0,24.0,0.0,Mashhad,1.0,0.0,0.0,8.8,9.8,7.9,100000
335.0,6.0,5.0,2.0,43.0,0.0,Isfahan,0.0,0.0,0.0,1.4,3.9,5.9,521111
225.0,5.0,4.0,3.0,15.0,0.0,Tabriz,0.0,0.0,0.0,18.5,1.5,9.1,275470
179.0,4.0,4.0,1.0,22.0,2.0,Isfahan,1.0,0.0,0.0,31.0,8.7,8.5,116620
285.0,4.0,3.0,2.0,14.0,0.0,Tabriz,1.0,0.0,1.0,30.7,3.0,7.5,289107
241.0,3.0,2.0,1.0,43.0,0.0,Isfahan,1.0,0.0,0.0,,5.2,,158064
349.0,7.0,5.0,4.0,37.0,2.0,Shiraz,1.0,0.0,0.0,32.7,6.3,5.0,317046
355.0,6.0,5.0,4.0,10.0,1.0,Qom,0.0,0.0,1.0,8.7,5.4,8.5,508218
378.0,7.0,5.0,3.0,28.0,0.0,Tabriz,0.0,0.0,0.0,13.2,9.2,5.8,387159
366.0,7.0,5.0,4.0,15.0,1.0,Tabriz,0.0,0.0,1.0,26.2,8.4,8.2,1923996
304.0,5.0,4.0,,38.0,3.0,Isfahan,1.0,0.0,1.0,8.0,2.2,9.2,466204
359.0,7.0,5.0,4.0,36.0,0.0,Tabriz,0.0,0.0,0.0,14.7,8.4,9.1,404788
179.0,2.0,2.0,1.0,22.0,1.0,Mashhad,0.0,0.0,1.0,10.0,6.3,8.6,281867
303.0,5.0,5.0,4.0,22.0,2.0,Mashhad,0.0,0.0,1.0,30.1,9.6,6.6,405807
125.0,2.0,2.0,2.0,30.0,0.0,Karaj,0.0,0.0,1.0,8.6,6.1,8.9,100000
361.0,6.0,5.0,1.0,37.0,2.0,Mashhad,0.0,0.0,1.0,14.5,3.0,7.9,490744
196.0,3.0,2.0,2.0,18.0,3.0,Shiraz,0.0,0.0,0.0,0.6,8.2,9.1,355316
92.0,2.0,3.0,1.0,23.0,0.0,Tehran,0.0,0.0,1.0,22.3,5.8,9.6,161241
153.0,2.0,2.0,2.0,31.0,1.0,Qom,0.0,0.0,0.0,22.9,6.0,7.3,100000
162.0,3.0,4.0,3.0,38.0,2.0,Shiraz,1.0,0.0,1.0,21.4,8.2,8.8,100000
61.0,1.0,1.0,3.0,35.0,1.0,Tehran,1.0,0.0,0.0,26.7,4.1,9.9,100000
336.0,5.0,5.0,4.0,11.0,2.0,Rasht,0.0,0.0,0.0,2.8,9.0,6.9,487875
50.0,1.0,1.0,1.0,33.0,2.0,Isfahan,0.0,0.0,1.0,8.8,9.4,8.5,100000
256.0,6.0,5.0,2.0,21.0,2.0,Tabriz,1.0,0.0,1.0,15.7,3.8,6.0,311613
406.0,7.0,5.0,3.0,30.0,0.0,Rasht,1.0,1.0,0.0,12.5,9.9,7.6,636036
111.0,2.0,2.0,2.0,33.0,2.0,Tabriz,0.0,0.0,0.0,4.7,9.7,6.6,100000
308.0,6.0,5.0,2.0,3.0,1.0,Isfahan,1.0,0.0,1.0,32.7,9.9,4.4,413218
305.0,5.0,5.0,3.0,36.0,0.0,Tehran,1.0,0.0,1.0,19.2,7.8,6.7,550103
299.0,5.0,4.0,1.0,13.0,0.0,Tehran,0.0,1.0,0.0,10.3,3.5,4.5,795462
278.0,5.0,5.0,4.0,20.0,2.0,Mashhad,0.0,0.0,0.0,7.0,7.3,6.6,448328
352.0,5.0,5.0,2.0,4.0,1.0,Karaj,0.0,0.0,0.0,30.5,2.3,7.9,537291
223.0,4.0,5.0,4.0,11.0,3.0,Mashhad,1.0,0.0,0.0,24.3,3.1,9.9,406528
72.0,1.0,2.0,3.0,20.0,0.0,Tabriz,0.0,0.0,1.0,34.3,1.5,9.8,100000
395.0,6.0,5.0,2.0,5.0,2.0,Tehran,0.0,0.0,0.0,7.2,2.9,6.2,916412
319.0,6.0,5.0,3.0,44.0,1.0,Rasht,1.0,0.0,1.0,5.2,3.3,7.1,427327
66.0,2.0,3.0,4.0,33.0,3.0,Tabriz,1.0,0.0,1.0,5.5,4.8,5.9,100000
61.0,1.0,1.0,3.0,3.0,3.0,Karaj,0.0,0.0,0.0,,4.2,5.1,100000
302.0,6.0,5.0,2.0,10.0,0.0,Shiraz,1.0,0.0,1.0,28.2,3.8,8.0,490699
149.0,3.0,3.0,4.0,3.0,3.0,Shiraz,1.0,0.0,0.0,16.3,6.2,6.8,307034
361.0,7.0,5.0,2.0,42.0,1.0,Rasht,0.0,0.0,1.0,5.8,7.6,5.8,447278
65.0,2.0,2.0,3.0,24.0,,Mashhad,0.0,1.0,1.0,9.5,3.2,4.4,156024
324.0,7.0,5.0,2.0,3.0,2.0,Isfahan,0.0,0.0,1.0,31.4,2.2,5.1,442474
188.0,3.0,4.0,1.0,,2.0,Mashhad,0.0,0.0,0.0,4.8,5.9,8.4,249645
256.0,6.0,5.0,2.0,42.0,2.0,Isfahan,0.0,0.0,1.0,24.8,7.3,4.5,201694
61.0,1.0,2.0,2.0,37.0,0.0,Rasht,0.0,0.0,1.0,17.1,1.7,5.3,100000
393.0,7.0,5.0,4.0,45.0,1.0,Mashhad,1.0,0.0,0.0,18.9,4.4,7.8,611750
76.0,2.0,2.0,1.0,19.0,3.0,Tabriz,1.0,0.0,1.0,2.5,9.5,8.0,163761
273.0,6.0,5.0,4.0,24.0,3.0,Isfahan,0.0,0.0,1.0,6.3,7.6,6.1,451499
,6.0,5.0,3.0,37.0,1.0,Tabriz,1.0,1.0,0.0,10.4,7.9,7.0,439837
408.0,7.0,5.0,3.0,11.0,0.0,Qom,1.0,0.0,1.0,32.5,4.3,9.0,423886
72.0,1.0,2.0,3.0,,3.0,Tabriz,1.0,0.0,1.0,23.6,2.6,5.2,100000
317.0,7.0,5.0,3.0,23.0,2.0,Qom,0.0,0.0,1.0,20.6,8.1,5.1,336582
327.0,7.0,5.0,2.0,43.0,1.0,Tabriz,0.0,0.0,1.0,28.0,8.6,5.0,304771
331.0,5.0,5.0,4.0,13.0,0.0,Mashhad,0.0,0.0,1.0,1.4,6.5,5.0,457191
390.0,7.0,5.0,3.0,23.0,3.0,Isfahan,0.0,0.0,0.0,14.5,7.8,7.3,667777
308.0,7.0,5.0,4.0,20.0,2.0,Rasht,1.0,0.0,0.0,5.5,1.3,9.7,613920
68.0,1.0,2.0,3.0,31.0,3.0,Isfahan,0.0,0.0,1.0,0.7,2.2,8.1,224792
83.0,3.0,3.0,4.0,,,Tehran,0.0,0.0,1.0,34.1,2.4,4.6,100000
321.0,6.0,5.0,2.0,24.0,,Qom,0.0,0.0,0.0,17.6,2.4,5.4,381907
149.0,4.0,4.0,3.0,37.0,2.0,Mashhad,,0.0,1.0,34.5,1.8,9.1,170677
98.0,3.0,3.0,2.0,8.0,0.0,Shiraz,0.0,0.0,1.0,23.4,7.4,6.6,138187
221.0,5.0,5.0,2.0,27.0,1.0,Qom,0.0,0.0,0.0,14.4,4.4,6.2,176512
287.0,6.0,5.0,3.0,,0.0,Isfahan,0.0,0.0,0.0,9.1,9.4,8.0,383508
383.0,7.0,5.0,1.0,40.0,0.0,Tabriz,1.0,0.0,0.0,8.5,2.6,9.0,500098
292.0,6.0,5.0,1.0,37.0,1.0,Tabriz,0.0,0.0,0.0,6.6,5.9,6.9,257137
49.0,2.0,2.0,4.0,37.0,0.0,Isfahan,0.0,0.0,1.0,34.4,1.8,9.1,100000
365.0,7.0,5.0,3.0,0.0,3.0,Shiraz,0.0,0.0,1.0,17.5,4.4,,571000
,7.0,5.0,4.0,0.0,3.0,Qom,0.0,0.0,0.0,25.4,5.1,7.8,387843
131.0,3.0,3.0,4.0,16.0,2.0,Qom,1.0,0.0,0.0,15.4,10.0,5.9,100000
403.0,7.0,5.0,4.0,32.0,2.0,Rasht,0.0,0.0,0.0,17.8,7.3,6.1,450779
90.0,3.0,3.0,2.0,39.0,1.0,Qom,1.0,0.0,1.0,20.9,7.6,8.0,100000
128.0,3.0,3.0,1.0,23.0,1.0,Tehran,0.0,0.0,0.0,28.3,8.6,7.8,100000
